id,split_type,family,prompt,expected_dsl,expected_code,prediction,manual_score,notes,error_type
code_gen_0486,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 6 日日收益波动越低，稳定性越强。注意窗口、方向和字段选择。,"neg(ts_std(pct_change(close, 1), 6))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 6))
```","```dsl_fire
result = div(ts_mean(pct_change(close, 1), 20), close, 1), ts_std(pct_change(close, 1), 20))
```",,,parse_error
code_gen_0150,generalization_time_series,gen_argmax_close,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：收盘价在 27 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(close, 27))","```dsl_fire
result = neg(ts_argmax(close, 27))
```","</think>


```dsl_fire


```",,,format_error
code_gen_0016,generalization_unseen_window,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 18 日收盘价收益越高，短期趋势越强。,"pct_change(close, 18)","```dsl_fire
result = pct_change(close, 18)
```","</think>

```dsl_fire



```",,,format_error
code_gen_0418,generalization_conditional_paraphrase,gen_conditional_xs_high_47,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：只有最高价横截面标准化值为正时，才保留 47 日动量。这个想法需要转换为函数式 DSL。,"where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 47), 0.0)","```dsl_fire
result = where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 47), 0.0)
```","```dsl_fire
result = where(minimum(pct_change(close, 45), xs_mean(close)), 4.0), div(sub(recip(pb), xs_mean(reclose, 4.0)), ts_std(volume, 4.0))
```",,,execution_error
code_gen_0563,generalization_conditional_paraphrase,gen_size_liquidity_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有小市值暴露高于市场均值时，才保留 42 日流动性信号。这个想法需要转换为函数式 DSL。,"where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 42)), 0.0)","```dsl_fire
result = where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 42)), 0.0)
```","</think>




```dsl_fire
result = where(logical_and(log(market_cap), xs_mean(log1p(ts_mean(volume, 20)))), neg(log(market_cap)), 0.0)
```",,,format_error
code_gen_0039,generalization_unseen_window,gen_unseen_window_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：短期成交量相对 120 日均量越高，放量越明显。,"div(ts_mean(volume, 30), ts_mean(volume, 120))","```dsl_fire
result = div(ts_mean(volume, 30), ts_mean(volume, 120))
```","```dsl_fire
result = sub(pct_change(close, 20), xs_mean(pct_change(close, 20)))
```",,,semantic_mismatch
code_gen_0345,generalization_time_series_paraphrase,gen_quantile_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，估值便宜程度高于自身 110 日 70% 分位数越多，价值信号越突出。请保持字段和算子命名规范。,"sub(recip(pb), ts_quantile(recip(pb), 110, 0.7))","```dsl_fire
result = sub(recip(pb), ts_quantile(recip(pb), 110, 0.7))
```","```dsl_fire
result = sub(recip(pb), ts_mean(recip(pb), xs_mean(recip(pb)))), neg(log(pct_change(close, 7)))), 0.0)
```",,,parse_error
code_gen_0176,generalization_conditional,gen_conditional_xs_high_19,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有最高价横截面标准化值为正时，才保留 19 日动量。,"where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 19), 0.0)","```dsl_fire
result = where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 19), 0.0)
```","```dsl_fire
result = where(gt(pct_change(close, 20), xs_mean(pct_change(close, 20))), gt(div(sub(pct_change(close, 20), ts_mean(close, 20)), xs_std(close, 20))), xs_mean(div(sub(close, 20)), xs_mean(close)), ts_std(log1p(v",,,format_error
code_gen_0308,generalization_regression_paraphrase,gen_corr_flow_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，用 14 日滚动相关衡量换手代理和日收益同步性。这个想法需要转换为函数式 DSL。,"ts_corr(div(volume, market_cap), pct_change(close, 1), 14)","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 1), 14)
```","```dsl_fire
result = ts_std(pct_change(close, 1), 20)
```",,,semantic_mismatch
code_gen_0031,generalization_unseen_window,gen_unseen_window_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：短期成交量相对 50 日均量越高，放量越明显。,"div(ts_mean(volume, 12), ts_mean(volume, 50))","```dsl_fire
result = div(ts_mean(volume, 12), ts_mean(volume, 50))
```","```dsl_fire
result = sub(pct_change(close, 20), xs_mean(volume))
```",,,semantic_mismatch
code_gen_0190,generalization_conditional,gen_conditional_xs_volume_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有成交量横截面标准化值为正时，才保留 13 日动量。,"where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(gt(pct_change(close, 20), xs_mean(pct_change(close, 20))), ge(volume, xs_mean(volume)), 0.0)
```",,,semantic_mismatch
code_gen_0266,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，过去 35 日日收益波动越低，稳定性越强。注意窗口、方向和字段选择。,"neg(ts_std(pct_change(close, 1), 35))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 35))
```","```dsl_fire
result = div(ts_mean(pct_change(close, 1), 3), ts_std(pct_change(close, 1), 3))
```",,,semantic_mismatch
code_gen_0411,generalization_conditional_paraphrase,gen_conditional_xs_close_73,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，只有收盘价横截面标准化值为正时，才保留 73 日动量。注意窗口、方向和字段选择。,"where(gt(div(sub(close, xs_mean(close)), xs_std(close)), 0.0), pct_change(close, 73), 0.0)","```dsl_fire
result = where(gt(div(sub(close, xs_mean(close)), xs_std(close)), 0.0), pct_change(close, 73), 0.0)
```","</think>

```dsl_fire
result = where(lt(pct_change(close, 7), 0.0), gt(div(volume, market_cap), pct_change(close, 7)), xs_mean(div(volume, 7)))
```",,,format_error
code_gen_0090,generalization_conditional,gen_value_momentum_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有估值便宜且 55 日动量高于市场均值时，才保留价值动量组合。,"where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 55), xs_mean(pct_change(close, 55)))), add(recip(pb), pct_change(close, 55)), 0.0)","```dsl_fire
result = where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 55), xs_mean(pct_change(close, 55)))), add(recip(pb), pct_change(close, 55)), 0.0)
```","```dsl_fire
result = where(gt(recip(pb), xs_mean(recip(pb))), gt(log1p(recip(pb), xs_mean(recip(pb))), pct_change(close, 20)), 0.0)
```",,,execution_error
code_gen_0222,generalization_conditional,gen_logic_not_crowded,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：当换手代理不拥挤时，保留价值和 13 日动量组合。,"where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 13)), 0.0)","```dsl_fire
result = where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 13)), 0.0)
```","</think>

</think>











```dsl_fire





```",,,format_error
code_gen_0490,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：过去 8 日日收益波动越低，稳定性越强。请保持字段和算子命名规范。,"neg(ts_std(pct_change(close, 1), 8))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 8))
```","```dsl_fire
result = div(tsmean(pct_change(close, 1), 20), clo market_close, ts_corr(pct_change(close, 1), 20))
```",,,parse_error
code_gen_0280,generalization_composition_paraphrase,gen_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：同时偏好 25 日风险调整趋势高且收益方差低的股票。请保持字段和算子命名规范。,"add(div(pct_change(close, 25), ts_std(pct_change(close, 1), 25)), neg(ts_var(pct_change(close, 1), 25)))","```dsl_fire
result = add(div(pct_change(close, 25), ts_std(pct_change(close, 1), 25)), neg(ts_var(pct_change(close, 1), 25)))
```","```dsl_fire
result = sub(pct_change(close, 20), xs_mean(pct_change(close, 20)))
```",,,semantic_mismatch
code_gen_0401,generalization_conditional_paraphrase,gen_conditional_xs_open_31,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有开盘价横截面标准化值为正时，才保留 31 日动量。注意窗口、方向和字段选择。,"where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 31), 0.0)","```dsl_fire
result = where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 31), 0.0)
```","```dsl_fire
result = where(ge(op div(sub(open, xs_mean(open)), xs_std(open)), 3.0), 4.0)
```",,,parse_error
code_gen_0286,generalization_composition_paraphrase,gen_liquidity_adjusted_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：价格趋势和流动性同时较强时，趋势可信度更高。注意窗口、方向和字段选择。,"mul(pct_change(close, 35), log1p(ts_mean(volume, 35)))","```dsl_fire
result = mul(pct_change(close, 35), log1p(ts_mean(volume, 35)))
```","```dsl_fire
result = where(gt(log1p(ts_mean(volume, 20)), xs_mean(log1p(ts_mean(volume, 20)))), neg(log1p(ts_mean(volume, 20)), 0.0)
```",,,parse_error
code_gen_0313,generalization_regression_paraphrase,gen_reg_value_size,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：用 22 日滚动回归提取估值相对市值解释后的残差。这个想法需要转换为函数式 DSL。,"ts_reg_res(recip(pb), log(market_cap), 22)","```dsl_fire
result = ts_reg_res(recip(pb), log(market_cap), 22)
```","</think>




```dsl_fire
result = ts_f(recip(pb), pct_change(close, 2), 2), 2)
```",,,format_error
code_gen_0182,generalization_conditional,gen_conditional_xs_low_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有最低价横截面标准化值为正时，才保留 13 日动量。,"where(gt(div(sub(low, xs_mean(low)), xs_std(low)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(low, xs_mean(low)), xs_std(low)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(gt(recip(pb), xs_mean(recip(pb))), xs_mean(recip(pb)))
```",,,execution_error
code_gen_0417,generalization_conditional_paraphrase,gen_conditional_xs_high_31,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，只有最高价横截面标准化值为正时，才保留 31 日动量。不要使用解释文字。,"where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 31), 0.0)","```dsl_fire
result = where(gt(div(sub(high, xs_mean(high)), xs_std(high)), 0.0), pct_change(close, 31), 0.0)
```","```dsl_fire
result = where(gt(pct_change(close, 3), xs_mean(pct_change(close, 3), 3)), gt(div(sub(recip(pb), xs_mean(reclose)), xs_std(recip(pb)))))
```",,,execution_error
code_gen_0575,generalization_conditional_paraphrase,gen_size_liquidity_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有小市值暴露高于市场均值时，才保留 85 日流动性信号。请保持字段和算子命名规范。,"where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 85)), 0.0)","```dsl_fire
result = where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 85)), 0.0)
```","```dsl_fire
result = where(gtt(pct_change(close, 20), xs_mean(pct_change(close, 20))), gt(log1p(ts_mean(volume, 20)), xs_mean(log1p(ts_mean(volume, 20))))), recip(pb), 0.0)
```",,,parse_error
code_gen_0140,generalization_time_series,gen_argmax_vwap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：成交量加权平均价在 27 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(vwap, 27))","```dsl_fire
result = neg(ts_argmax(vwap, 27))
```","</think>

</think>

```dsl_fire
result = ts_f(ts_std(pct_change(vwap, 1), 2)), neg(shift(vwap, 2)), 2.0)
```",,,format_error
code_gen_0236,generalization_conditional,gen_logic_not_crowded,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：当换手代理不拥挤时，保留价值和 31 日动量组合。,"where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 31)), 0.0)","```dsl_fire
result = where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 31)), 0.0)
```","</think>


```dsl_fire
result = where(pct_change(close, 1), xs_mean(pct_change(close, 1), 3)), neg(recip(pb), 0.0)
```",,,format_error
code_gen_0423,generalization_conditional_paraphrase,gen_mask_group_low_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，只有最低价不低于行业均值时，才保留行业标准化信号。这个想法需要转换为函数式 DSL。,"mask(div(sub(low, group_mean(low, industry)), group_std(low, industry)), ge(low, group_mean(low, industry)), 0.0)","```dsl_fire
result = mask(div(sub(low, group_mean(low, industry)), group_std(low, industry)), ge(low, group_mean(low, industry)), 0.0)
```","</think>


```dsl_fire
result = where(gt(reclose,,, 60)), neg(div(sub(recipip(pb), xs_mean(recip(pb))), xs_mean(reclose, 60)), group_std(log(market_cap), industry))
```",,,format_error
