case_id,family,idea,dsl,source,operators
op_case_1495,v21_ts_sum_market_cap_90,用 90 日总市值日变化求和近似累计变化。,"ts_sum(pct_change(market_cap, 1), 90)",rare_operator_v21,"ts_sum,pct_change"
op_case_1496,v21_ts_win_cumsum_market_cap_90,在 90 日窗口内累计总市值日变化。,"ts_win_cumsum(pct_change(market_cap, 1), 90)",rare_operator_v21,"ts_win_cumsum,pct_change"
op_case_1497,v21_ts_prod_market_cap_90,对 90 日总市值日变化加一后连乘。,"ts_prod(add(1.0, pct_change(market_cap, 1)), 90)",rare_operator_v21,"ts_prod,add,pct_change"
op_case_1498,v21_maximum_return_3,只保留 3 日收益和 0 之间的较大值，刻画正向收益下限。,"maximum(pct_change(close, 3), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1499,v21_minimum_return_3,只保留 3 日收益和 0 之间的较小值，刻画负向收益压力。,"minimum(pct_change(close, 3), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1500,v21_maximum_return_5,只保留 5 日收益和 0 之间的较大值，刻画正向收益下限。,"maximum(pct_change(close, 5), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1501,v21_minimum_return_5,只保留 5 日收益和 0 之间的较小值，刻画负向收益压力。,"minimum(pct_change(close, 5), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1502,v21_maximum_return_10,只保留 10 日收益和 0 之间的较大值，刻画正向收益下限。,"maximum(pct_change(close, 10), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1503,v21_minimum_return_10,只保留 10 日收益和 0 之间的较小值，刻画负向收益压力。,"minimum(pct_change(close, 10), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1504,v21_maximum_return_20,只保留 20 日收益和 0 之间的较大值，刻画正向收益下限。,"maximum(pct_change(close, 20), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1505,v21_minimum_return_20,只保留 20 日收益和 0 之间的较小值，刻画负向收益压力。,"minimum(pct_change(close, 20), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1506,v21_exp_return_20,对截断后的 20 日收益做指数变换，强调高收益端。,"exp(minimum(pct_change(close, 20), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1507,v21_maximum_return_30,只保留 30 日收益和 0 之间的较大值，刻画正向收益下限。,"maximum(pct_change(close, 30), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1508,v21_minimum_return_30,只保留 30 日收益和 0 之间的较小值，刻画负向收益压力。,"minimum(pct_change(close, 30), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1509,v21_exp_return_30,对截断后的 30 日收益做指数变换，强调高收益端。,"exp(minimum(pct_change(close, 30), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1510,v21_maximum_return_60,只保留 60 日收益和 0 之间的较大值，刻画正向收益下限。,"maximum(pct_change(close, 60), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1511,v21_minimum_return_60,只保留 60 日收益和 0 之间的较小值，刻画负向收益压力。,"minimum(pct_change(close, 60), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1512,v21_exp_return_60,对截断后的 60 日收益做指数变换，强调高收益端。,"exp(minimum(pct_change(close, 60), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1513,v21_exp_extra_open_2,对截断后的 2 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 2), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1514,v21_maximum_extra_open_2,只保留 2 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 2), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1515,v21_minimum_extra_open_2,只保留 2 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 2), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1516,v21_exp_extra_open_3,对截断后的 3 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 3), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1517,v21_maximum_extra_open_3,只保留 3 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 3), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1518,v21_minimum_extra_open_3,只保留 3 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 3), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1519,v21_exp_extra_open_5,对截断后的 5 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 5), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1520,v21_maximum_extra_open_5,只保留 5 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 5), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1521,v21_minimum_extra_open_5,只保留 5 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 5), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1522,v21_exp_extra_open_7,对截断后的 7 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 7), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1523,v21_maximum_extra_open_7,只保留 7 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 7), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1524,v21_minimum_extra_open_7,只保留 7 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 7), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1525,v21_exp_extra_open_10,对截断后的 10 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 10), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1526,v21_maximum_extra_open_10,只保留 10 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 10), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1527,v21_minimum_extra_open_10,只保留 10 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 10), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1528,v21_exp_extra_open_15,对截断后的 15 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 15), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1529,v21_maximum_extra_open_15,只保留 15 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 15), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1530,v21_minimum_extra_open_15,只保留 15 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 15), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1531,v21_exp_extra_open_20,对截断后的 20 日开盘价变化做指数变换。,"exp(minimum(pct_change(open, 20), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1532,v21_maximum_extra_open_20,只保留 20 日开盘价变化和零之间的较大值。,"maximum(pct_change(open, 20), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1533,v21_minimum_extra_open_20,只保留 20 日开盘价变化和零之间的较小值。,"minimum(pct_change(open, 20), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1534,v21_maximum_extra_close_2,只保留 2 日收盘价变化和零之间的较大值。,"maximum(pct_change(close, 2), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1535,v21_minimum_extra_close_2,只保留 2 日收盘价变化和零之间的较小值。,"minimum(pct_change(close, 2), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1536,v21_maximum_extra_close_7,只保留 7 日收盘价变化和零之间的较大值。,"maximum(pct_change(close, 7), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1537,v21_minimum_extra_close_7,只保留 7 日收盘价变化和零之间的较小值。,"minimum(pct_change(close, 7), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1538,v21_power_square_root_close_15,对 15 日收盘价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(close, 15)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1539,v21_exp_extra_close_15,对截断后的 15 日收盘价变化做指数变换。,"exp(minimum(pct_change(close, 15), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1540,v21_maximum_extra_close_15,只保留 15 日收盘价变化和零之间的较大值。,"maximum(pct_change(close, 15), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1541,v21_minimum_extra_close_15,只保留 15 日收盘价变化和零之间的较小值。,"minimum(pct_change(close, 15), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1542,v21_power_square_root_close_20,对 20 日收盘价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(close, 20)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1543,v21_power_extra_high_2,对 2 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 2)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1544,v21_power_square_root_high_2,对 2 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 2)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1545,v21_exp_extra_high_2,对截断后的 2 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 2), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1546,v21_maximum_extra_high_2,只保留 2 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 2), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1547,v21_minimum_extra_high_2,只保留 2 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 2), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1548,v21_power_extra_high_3,对 3 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 3)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1549,v21_power_square_root_high_3,对 3 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 3)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1550,v21_exp_extra_high_3,对截断后的 3 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 3), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1551,v21_maximum_extra_high_3,只保留 3 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 3), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1552,v21_minimum_extra_high_3,只保留 3 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 3), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1553,v21_power_extra_high_5,对 5 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 5)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1554,v21_power_square_root_high_5,对 5 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 5)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1555,v21_exp_extra_high_5,对截断后的 5 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 5), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1556,v21_maximum_extra_high_5,只保留 5 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 5), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1557,v21_minimum_extra_high_5,只保留 5 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 5), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1558,v21_power_extra_high_7,对 7 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 7)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1559,v21_power_square_root_high_7,对 7 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 7)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1560,v21_exp_extra_high_7,对截断后的 7 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 7), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1561,v21_log10_extra_high_7,对 7 日最高价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(high, 7))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1562,v21_maximum_extra_high_7,只保留 7 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 7), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1563,v21_minimum_extra_high_7,只保留 7 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 7), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1564,v21_power_extra_high_10,对 10 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 10)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1565,v21_power_square_root_high_10,对 10 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 10)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1566,v21_exp_extra_high_10,对截断后的 10 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 10), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1567,v21_log10_extra_high_10,对 10 日最高价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(high, 10))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1568,v21_maximum_extra_high_10,只保留 10 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 10), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1569,v21_minimum_extra_high_10,只保留 10 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 10), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1570,v21_power_extra_high_15,对 15 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 15)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1571,v21_power_square_root_high_15,对 15 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 15)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1572,v21_exp_extra_high_15,对截断后的 15 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 15), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1573,v21_log10_extra_high_15,对 15 日最高价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(high, 15))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1574,v21_maximum_extra_high_15,只保留 15 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 15), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1575,v21_minimum_extra_high_15,只保留 15 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 15), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1576,v21_power_extra_high_20,对 20 日最高价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(high, 20)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1577,v21_power_square_root_high_20,对 20 日最高价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(high, 20)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1578,v21_exp_extra_high_20,对截断后的 20 日最高价变化做指数变换。,"exp(minimum(pct_change(high, 20), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1579,v21_log10_extra_high_20,对 20 日最高价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(high, 20))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1580,v21_maximum_extra_high_20,只保留 20 日最高价变化和零之间的较大值。,"maximum(pct_change(high, 20), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1581,v21_minimum_extra_high_20,只保留 20 日最高价变化和零之间的较小值。,"minimum(pct_change(high, 20), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1582,v21_power_extra_low_2,对 2 日最低价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(low, 2)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1583,v21_power_square_root_low_2,对 2 日最低价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(low, 2)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1584,v21_exp_extra_low_2,对截断后的 2 日最低价变化做指数变换。,"exp(minimum(pct_change(low, 2), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1585,v21_log10_extra_low_2,对 2 日最低价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(low, 2))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1586,v21_maximum_extra_low_2,只保留 2 日最低价变化和零之间的较大值。,"maximum(pct_change(low, 2), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1587,v21_minimum_extra_low_2,只保留 2 日最低价变化和零之间的较小值。,"minimum(pct_change(low, 2), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1588,v21_power_extra_low_3,对 3 日最低价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(low, 3)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1589,v21_power_square_root_low_3,对 3 日最低价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(low, 3)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1590,v21_exp_extra_low_3,对截断后的 3 日最低价变化做指数变换。,"exp(minimum(pct_change(low, 3), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1591,v21_log10_extra_low_3,对 3 日最低价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(low, 3))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1592,v21_maximum_extra_low_3,只保留 3 日最低价变化和零之间的较大值。,"maximum(pct_change(low, 3), 0.0)",rare_operator_v21,"maximum,pct_change"
op_case_1593,v21_minimum_extra_low_3,只保留 3 日最低价变化和零之间的较小值。,"minimum(pct_change(low, 3), 0.0)",rare_operator_v21,"minimum,pct_change"
op_case_1594,v21_power_extra_low_5,对 5 日最低价变化绝对值做 0.5 次幂。,"power(absolute(pct_change(low, 5)), 0.5)",rare_operator_v21,"power,absolute,pct_change"
op_case_1595,v21_power_square_root_low_5,对 5 日最低价变化绝对值做 0.25 次幂，进一步压缩极端值。,"power(absolute(pct_change(low, 5)), 0.25)",rare_operator_v21,"power,absolute,pct_change"
op_case_1596,v21_exp_extra_low_5,对截断后的 5 日最低价变化做指数变换。,"exp(minimum(pct_change(low, 5), 0.1))",rare_operator_v21,"exp,minimum,pct_change"
op_case_1597,v21_log10_extra_low_5,对 5 日最低价变化绝对值加一后取 10 底对数。,"log10(add(1.0, absolute(pct_change(low, 5))))",rare_operator_v21,"log10,add,absolute,pct_change"
op_case_1598,v21_maximum_extra_low_5,只保留 5 日最低价变化和零之间的较大值。,"maximum(pct_change(low, 5), 0.0)",rare_operator_v21,"maximum,pct_change"
